feature_set,removed_feature_group,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__min_child_weight,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
Without funding scale,funding scale,1.5231994152069093,0.08108403565642573,0.06782298088073731,0.01722798476185927,0.7,0.01,7,1,500,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7431279620853081,0.7229601518026565,0.7384615384615385,0.7398297067171239,0.7351247600767754,0.7359008238286805,0.00696115184426525,69,0.7844080846968239,0.7923431063726678,0.7836001940805434,0.7844455112818051,0.784767413834659,0.7859128620532998,0.0032380858530846293
Without funding scale,funding scale,1.8655726432800293,0.1760390991133514,0.12097172737121582,0.06797877046269839,0.7,0.01,7,1,500,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7373447946513849,0.7229601518026565,0.7233626588465298,0.7372400756143668,0.7314285714285714,0.7304672504687019,0.006339206021671328,218,0.7870905587668593,0.7919495635305529,0.7878197320341047,0.789778206364513,0.7881702332291416,0.7889616587850343,0.0017335334499725306
Without funding scale,funding scale,0.43036847114562987,0.0808911541794336,0.061420774459838866,0.05879580306021151,0.7,0.01,7,3,100,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7448151487826871,0.7431111111111111,0.7606142728093948,0.7535460992907801,0.7430117222723174,0.7490196708532582,0.006980084227871796,1,0.7635467980295566,0.7688828584350973,0.7618833070511376,0.7627573858549687,0.7672530446549392,0.7648646788051398,0.002717209223565532
Without funding scale,funding scale,0.5321827888488769,0.06528195020725985,0.03934774398803711,0.009641986663848577,0.7,0.01,7,3,100,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7410138248847926,0.7497773820124666,0.7481617647058824,0.7537777777777778,0.7411444141689373,0.7467750327099713,0.004997418257598644,5,0.7661714285714286,0.7722234788509387,0.760387811634349,0.7663006946000448,0.7687414811449341,0.766764978960339,0.0038713797818465193
Without funding scale,funding scale,1.1116475582122802,0.03955619477359292,0.06718063354492188,0.017244084439747488,0.7,0.01,7,3,300,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7450236966824645,0.7231208372978116,0.7398843930635838,0.7410207939508506,0.7358490566037735,0.7369797555196969,0.007520904129329923,49,0.766341811266936,0.7729885057471264,0.7649325626204239,0.7671428571428571,0.7690844233055886,0.7680980320165864,0.0027895005984250733
Without funding scale,funding scale,1.1189228534698485,0.0942296758585717,0.04846014976501465,0.0172040786874889,0.7,0.01,7,3,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7395437262357415,0.717948717948718,0.7367405978784957,0.743879472693032,0.7340823970037453,0.7344389823519465,0.008860413931981526,116,0.7697773567029844,0.7795957651588066,0.7678183136023194,0.7746883988494727,0.7746512177819815,0.7733062104191128,0.004143616982984795
Without funding scale,funding scale,1.3582448959350586,0.1119003068776352,0.05034108161926269,0.004396560163017108,0.7,0.01,7,3,500,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7413793103448276,0.7219047619047619,0.7398843930635838,0.7366412213740458,0.7314725697786333,0.7342564512931705,0.007048548857946306,120,0.7731293330145829,0.7811594202898551,0.7717601547388782,0.7741624487828392,0.7735442127965493,0.7747511139245409,0.0032998647737061265
Without funding scale,funding scale,1.3299128055572509,0.05742574924426965,0.06873469352722168,0.01854983789811949,0.7,0.01,7,3,500,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7352380952380952,0.7212178877259753,0.74373795761079,0.7391304347826086,0.730188679245283,0.7339026109205505,0.00775297615401811,132,0.7757054041128647,0.783744557329463,0.7737403100775194,0.7779383429672447,0.7793696275071633,0.7780996483988509,0.003412919557022311
Without funding scale,funding scale,0.3504847526550293,0.02903801854440837,0.02354607582092285,0.004952919885086239,0.7,0.01,7,5,100,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7477638640429338,0.7384341637010676,0.755877034358047,0.7542147293700089,0.7430117222723174,0.747860302748875,0.006588123462521487,3,0.7626027093049078,0.7668697810877906,0.7602785890811053,0.7602601480152501,0.7639044002680366,0.7627831255514181,0.002475022386332361
Without funding scale,funding scale,0.3490398406982422,0.029796403934039362,0.031752395629882815,0.009664069947330144,0.7,0.01,7,5,100,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7486437613019892,0.7423971377459749,0.7563176895306859,0.755120213713268,0.7409420289855072,0.7486841662554851,0.006311298345328119,2,0.7635467980295566,0.769544527532291,0.7609185051778479,0.7624607094746295,0.7654656696125085,0.7643872419653667,0.0029735705458965524
Without funding scale,funding scale,0.7780828475952148,0.11926528006496266,0.047127914428710935,0.009866453054072336,0.7,0.01,7,5,300,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.747148288973384,0.7210626185958254,0.7415946205571565,0.7376425855513308,0.7315689981096408,0.7358034223574675,0.00895374938921683,71,0.7598668568711364,0.7692674779288953,0.7567307692307692,0.7605231866825208,0.7665637615768226,0.762590410458029,0.004612966566421725
Without funding scale,funding scale,0.9566169261932373,0.10924024258632992,0.07293257713317872,0.021902405874148326,0.7,0.01,7,5,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7416587225929456,0.7203791469194313,0.7418111753371869,0.7412322274881517,0.7344632768361582,0.7359089098347746,0.008240123623189273,68,0.7633769322235434,0.7712854757929883,0.762936221419976,0.7637494021999044,0.7677342823250296,0.7658164627922883,0.003228249501299335
Without funding scale,funding scale,1.2441065788269043,0.07917305786157416,0.047209978103637695,0.006982401116570484,0.7,0.01,7,5,500,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7437858508604207,0.725023786869648,0.7379576107899807,0.7349282296650718,0.7312440645773979,0.7345879085525038,0.006304388478242901,110,0.7661406025824964,0.7741470446900529,0.7667870036101083,0.7694517596361025,0.7702219040801718,0.7693496629197865,0.0028513642775656006
Without funding scale,funding scale,1.1708048343658448,0.06670781620596258,0.04928774833679199,0.011611400852739021,0.7,0.01,7,5,500,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7435653002859867,0.725023786869648,0.7408123791102514,0.7400379506641366,0.7309160305343512,0.7360710894928748,0.0069713203672548485,63,0.7704839482510781,0.7757255936675461,0.7647201356917858,0.770523283725396,0.7704839482510781,0.7703873819173769,0.003482852390962143
Without funding scale,funding scale,0.12571043968200685,0.009529930902007013,0.020789098739624024,0.0067841085225940805,0.7,0.05,3,1,100,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7409523809523809,0.7293447293447294,0.7361376673040153,0.7246653919694073,0.7270992366412213,0.7316398812423508,0.006024639517035692,199,0.7539966595084705,0.7520113582584004,0.7503579952267303,0.7466923261967765,0.7457790641582248,0.7497674806697205,0.003118771842465877
Without funding scale,funding scale,0.13070802688598632,0.02508169857504683,0.01504359245300293,0.004412535047459119,0.7,0.05,3,1,100,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.736441484300666,0.735266604303087,0.7380497131931166,0.7437092264678472,0.7308411214953271,0.7368616299520088,0.004177757080002622,52,0.7549763033175355,0.7545050315937281,0.7521448999046711,0.7542991755005889,0.7525870178739417,0.7537024856380931,0.0011218798450094312
Without funding scale,funding scale,0.27897024154663086,0.04996571742130308,0.02665252685546875,0.006091966806904779,0.7,0.05,3,1,300,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7300672430355427,0.7312859884836852,0.7358309317963496,0.7354345749761223,0.7283236994219653,0.732188487542733,0.0029683414155115993,175,0.7623857623857624,0.761996161228407,0.7608013516775284,0.7621556886227545,0.7635574837310195,0.7621792895290943,0.0008803244854974468
Without funding scale,funding scale,0.24740376472473144,0.009555985738824893,0.032318401336669925,0.014934007030578317,0.7,0.05,3,1,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7361376673040153,0.7396226415094339,0.7351247600767754,0.725883476599809,0.7284894837476099,0.7330516058475286,0.0050832133224579055,155,0.7576840600428878,0.7613609326671426,0.7608539218037899,0.7583732057416268,0.7572393822393823,0.7591023004989658,0.0016842236232140725
Without funding scale,funding scale,0.4626615524291992,0.01420128042547433,0.03148641586303711,0.008828015715645576,0.7,0.05,3,1,500,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7279693486590039,0.7341532639545885,0.7368421052631579,0.7368421052631579,0.7214700193423598,0.7314553684964535,0.005952680705813255,204,0.7752161383285303,0.7791896427715176,0.771566265060241,0.7717181467181468,0.7706775982638051,0.7736735582284482,0.00316375842417195
Without funding scale,funding scale,0.4089968681335449,0.02842947831157656,0.023356533050537108,0.006210728847320061,0.7,0.05,3,1,500,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7378455672068637,0.7346553352219075,0.7367405978784957,0.7229146692233941,0.7272727272727273,0.7318857793606777,0.0058055118696353205,187,0.764367816091954,0.7705938697318008,0.7668269230769231,0.7670250896057348,0.7644936252104884,0.7666614647433801,0.002262023911021897
Without funding scale,funding scale,0.10725102424621583,0.009704828939542103,0.016327571868896485,0.0015474367285647137,0.7,0.05,3,3,100,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7402473834443387,0.7353497164461248,0.7344199424736337,0.7305502846299811,0.7298578199052133,0.7340850293798583,0.0037429915351572937,126,0.7501789549033644,0.7526627218934911,0.7493428912783752,0.7486325802615933,0.7480220570606569,0.7497678410794961,0.0016165711120754644
Without funding scale,funding scale,0.11169133186340333,0.010556477753276344,0.01673893928527832,0.0030565220160314556,0.7,0.05,3,3,100,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7350427350427351,0.735266604303087,0.7373447946513849,0.7455731593662628,0.7284644194756554,0.7363383425678249,0.005497648110342915,58,0.7520719867392849,0.7536773289750175,0.7502986857825568,0.7527033380347908,0.7543529411764706,0.7526208561416241,0.0014011987350617207
Without funding scale,funding scale,0.2599451541900635,0.02146203191811564,0.02447662353515625,0.012032472856340331,0.7,0.05,3,3,300,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7295476419634264,0.7352380952380952,0.7379576107899807,0.738755980861244,0.7295476419634264,0.7342093941632346,0.003981021766576656,122,0.760394136024994,0.7622695714627723,0.7578845220766618,0.7611510791366907,0.7646356033452808,0.7612669824092798,0.0022167148712245025
Without funding scale,funding scale,0.2585024356842041,0.06886360329731088,0.0219327449798584,0.002957376129643197,0.7,0.05,3,3,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7363374880153404,0.7419962335216572,0.7403846153846154,0.7393364928909952,0.7305502846299811,0.7377210228885179,0.004032754646383064,39,0.757532281205165,0.7649988143229784,0.7580722891566265,0.757396449704142,0.7610872675250357,0.7598174203827895,0.002918485840726733
Without funding scale,funding scale,0.46171135902404786,0.020344088752398428,0.022928619384765626,0.0030574544867190464,0.7,0.05,3,3,500,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.725,0.7339622641509433,0.7377521613832853,0.7352380952380952,0.7297297297297297,0.7323364501004107,0.004494690994899476,170,0.7681577681577682,0.7720818291215403,0.7655339805825243,0.7652593486127864,0.7676090081456637,0.7677283869240565,0.002452045997843562
Without funding scale,funding scale,0.37571067810058595,0.040541613392010026,0.025937891006469725,0.005891062972371444,0.7,0.05,3,3,500,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7232401157184185,0.7321258341277407,0.7346153846153847,0.7340324118207817,0.7232401157184185,0.7294507724001488,0.005137413886334839,238,0.7627281460134486,0.7707082833133253,0.7633809639137806,0.7642822851656265,0.7647340680402491,0.7651667492892861,0.0028570580859754256
Without funding scale,funding scale,0.1118088722229004,0.016989183476425796,0.017940187454223634,0.005128195426658236,0.7,0.05,3,5,100,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7423664122137404,0.7350427350427351,0.7344199424736337,0.725023786869648,0.7300380228136882,0.733378179882689,0.005754943361591512,145,0.7469534050179212,0.7507109004739336,0.749820788530466,0.7459485224022879,0.745239816823331,0.747734686649588,0.0021556822095062833
Without funding scale,funding scale,0.12582197189331054,0.007029085019178644,0.01562814712524414,0.005176520622944019,0.7,0.05,3,5,100,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7355450236966825,0.735266604303087,0.7380497131931166,0.7408793264733395,0.7277829747427502,0.7355047284817952,0.0043599784033147605,81,0.7507109004739336,0.7534406344763238,0.748983010289543,0.7512355848434926,0.7514695509052434,0.7511679361977073,0.0014313272241998506
Without funding scale,funding scale,0.26128544807434084,0.02805965887060184,0.025653553009033204,0.0057212524050643115,0.7,0.05,3,5,300,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7342995169082126,0.7361376673040153,0.7379576107899807,0.738255033557047,0.7311004784688995,0.7355500614056311,0.0026389808229962783,79,0.7559624186942905,0.7626589872810176,0.7534478586982821,0.7545629202689721,0.7597308986064392,0.7572726167098003,0.003427651828928167
Without funding scale,funding scale,0.25037431716918945,0.03048029650923664,0.02511625289916992,0.0059836869610790456,0.7,0.05,3,5,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.732824427480916,0.7370405278039586,0.7342995169082126,0.7440982058545798,0.7326355851569933,0.7361796526409321,0.00426139534946597,61,0.7550776583034647,0.7595057034220533,0.7547261269995152,0.7560512577123872,0.7585551330798479,0.7567831759034537,0.0019093419306131247
Without funding scale,funding scale,0.440568733215332,0.017388092650096203,0.034247827529907224,0.010977369159245827,0.7,0.05,3,5,500,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7306201550387597,0.730732635585157,0.7403846153846154,0.738755980861244,0.7309546769527483,0.7342896127645049,0.004343646036193404,119,0.7624336069531628,0.7701177035791497,0.7615830115830116,0.7593350999759094,0.7654856591949868,0.7637910162572441,0.003727514499558775
Without funding scale,funding scale,0.42882561683654785,0.054794846939129366,0.03324437141418457,0.009085055368544075,0.7,0.05,3,5,500,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.72552783109405,0.7324478178368121,0.7367405978784957,0.7419962335216572,0.7217898832684825,0.7317004727198995,0.007325098835385184,195,0.7609008145663632,0.7667624521072797,0.7639192803306589,0.7629453681710214,0.7592054263565892,0.7627466683063824,0.0025879950041587324
Without funding scale,funding scale,0.252309513092041,0.03297757260714046,0.021873092651367186,0.005092546387013743,0.7,0.05,5,1,100,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7419354838709677,0.7293447293447294,0.739961759082218,0.7398297067171239,0.7284894837476099,0.7359122325525298,0.005766352809105306,67,0.7644104281272422,0.7751379889608832,0.7663056558363418,0.7658862876254181,0.7633036359258367,0.7670087992951444,0.004202807064649219
Without funding scale,funding scale,0.21151118278503417,0.021028334112611676,0.022956657409667968,0.008117605296490868,0.7,0.05,5,1,100,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7353497164461248,0.728989612842304,0.7293889427740058,0.7394167450611477,0.725883476599809,0.7318056987446783,0.00488532193133926,190,0.7670387081453337,0.7779904306220096,0.7666909444039816,0.769047050394077,0.7656512353082274,0.7692836737747258,0.004490441646474457
Without funding scale,funding scale,0.701840591430664,0.05914121386714507,0.07847805023193359,0.035740003280482005,0.7,0.05,5,1,300,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7335243553008596,0.725023786869648,0.734225621414914,0.7393364928909952,0.7265700483091787,0.7317360609571191,0.005270764339607126,193,0.7880553532410779,0.7987390882638216,0.7892180670228266,0.7897658701424088,0.7923708353452439,0.7916298428030757,0.00382513981682828
Without funding scale,funding scale,0.622964334487915,0.07731967898983573,0.06330771446228027,0.04138438912831095,0.7,0.05,5,1,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.736346516007533,0.7246925260170294,0.7288629737609329,0.7382297551789078,0.7188405797101449,0.7293944701349097,0.007213439867426854,239,0.7793764988009593,0.7911346663454589,0.7838295812152021,0.7863330125120308,0.7812274368231047,0.7843802391393512,0.004116221925418085
Without funding scale,funding scale,0.8297866821289063,0.022782871634497392,0.04324941635131836,0.007477609325220503,0.7,0.05,5,1,500,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7330143540669857,0.7281279397930386,0.72552783109405,0.7355450236966825,0.7217898832684825,0.7288010063838478,0.004971048393790475,248,0.8087880251086431,0.8195380173243504,0.809407153356198,0.806028196402528,0.8077575757575758,0.8103037935898592,0.00475681326801171
